# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon May 13 19:00:45 BST 2019 [seed=666]
# -overwrite -seed 666 testConstantSize.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
4564000	-3919.184059256654	-73.73439922983178	-3845.449660026822	67.04047143537386	1926.9595285646262	248.41409941057665	21.38691836857725	17.608976608499763	0.2863962792511749	0.2088371245166129	0.24688469367019159	0.2578819025620215	8.701671276369021E-4	8.701671276369018E-4	-3845.449660026822	0.0	-69.78175030423111
4565000	-3924.0468022592286	-74.72048732155432	-3849.3263149376744	59.54335395006916	1934.456646049931	241.4268866405318	23.379591246576258	17.450139912572258	0.2778057285795928	0.21485693732940678	0.24164620041830256	0.26569113367269875	8.748100577631879E-4	8.748100577631876E-4	-3849.3263149376744	0.0	-70.4989288470861
4566000	-3919.3042125269326	-72.6726466369785	-3846.631565889954	67.94406972110758	1926.0559302788924	245.83604468339234	20.857520487788936	18.635930995538875	0.2778057285795928	0.2041360868396243	0.25236705090808503	0.26569113367269875	8.316854636012811E-4	8.316854636012811E-4	-3846.631565889954	0.0	-68.70006367384417
4567000	-3919.7199565932588	-72.92492979389941	-3846.795026799359	59.67305449125395	1934.3269455087461	229.0596728258019	17.98443541060535	16.260796831098517	0.2749116203036869	0.19914433647104482	0.2530883887838787	0.2728556544413905	0.00100402914772991	0.0010040291477299097	-3846.795026799359	0.0	-69.53490931652685
4568000	-3928.533998250579	-76.75275230389154	-3851.7812459466872	69.5931551781008	1924.406844821899	266.4114574973198	24.35949466005923	20.311653693211493	0.2742637306585507	0.2011476429504448	0.2663989391563296	0.2581896872346757	7.852295995278798E-4	7.8522959952788E-4	-3851.7812459466872	0.0	-72.16628150286789
4569000	-3936.8565311278758	-79.66461619009743	-3857.191914937778	70.69211113972833	1923.3078888602718	299.6940728219825	35.48045222574772	14.145154074922877	0.28587402064972656	0.21500450833701637	0.24350203506260154	0.2556194359506563	7.759666266515951E-4	7.759666266515953E-4	-3857.191914937778	0.0	-74.63379405028597
4570000	-3930.5068056600985	-80.76997381018143	-3849.736831849917	70.90756111366719	1923.0924388863327	302.80778954785774	41.33678318697816	19.41690505165172	0.28322981320830987	0.21540325722145143	0.25457978431481726	0.24678714525542217	6.996424270919861E-4	6.996424270919863E-4	-3849.736831849917	0.0	-74.57661323475881
4571000	-3922.6589572646944	-74.19085019835752	-3848.468107066337	62.70252381158998	1931.29747618841	243.71488645560203	22.752972243452685	15.667149531091017	0.28068532689284836	0.2000280887542149	0.2581501420061203	0.26113644234681715	9.090047753907545E-4	9.090047753907542E-4	-3848.468107066337	0.0	-70.26208287602232
4572000	-3928.6783103473813	-73.99659164012354	-3854.681718707258	63.317287784744764	1930.6827122152552	238.01925315454233	17.35268274581745	16.626227236649786	0.28068532689284836	0.20012652632902625	0.26471096218997225	0.2544771845881538	8.7850880625761E-4	8.785088062576101E-4	-3854.681718707258	0.0	-70.76827475622117
4573000	-3930.6115031437917	-76.78752677741015	-3853.8239763663814	69.58475827110034	1924.4152417288997	257.1446837543831	44.18711901964688	14.66288718871291	0.2794475087813531	0.19487862336307837	0.2610411553616753	0.26463271249389386	9.592476564436726E-4	9.59247656443673E-4	-3853.8239763663814	0.0	-70.67840548772689
4574000	-3926.075881912962	-73.841098827687	-3852.234783085275	58.43067550902978	1935.5693244909703	227.22794619158805	28.794141078013688	18.776234020085994	0.2858840732643183	0.19487862336307837	0.2652801732007351	0.2539571301718689	9.649721673813113E-4	9.649721673813113E-4	-3852.234783085275	0.0	-68.69174526356677
4575000	-3924.649661038837	-78.85681126501773	-3845.7928497738194	75.8319222949407	1918.1680777050592	300.35505519131266	31.93220956980364	17.620077330868078	0.27630612694918494	0.21869631169640633	0.24412045974337052	0.2608771016110389	7.161059222024371E-4	7.161059222024371E-4	-3845.7928497738194	0.0	-73.78821068440135
4576000	-3930.4946053887534	-78.29077142874735	-3852.203833960006	82.45239781030095	1911.547602189699	311.3629668268282	32.65432625326595	19.09336174497193	0.29713090386105034	0.19416568490268157	0.24802182283374138	0.26068158840252736	6.663743966021108E-4	6.663743966021109E-4	-3852.203833960006	0.0	-73.02763300859617
4577000	-3929.250920805478	-77.48721426113775	-3851.7637065443405	73.80054994042135	1920.1994500595786	292.89497384465614	27.901420769193038	14.461393903726984	0.29713090386105034	0.20981880289030516	0.2323687048461178	0.26068158840252736	7.515570737102917E-4	7.515570737102917E-4	-3851.7637065443405	0.0	-73.25648638480067
4578000	-3929.765494755561	-79.33218427684855	-3850.4333104787124	75.14642159686439	1918.8535784031355	309.3326894531697	24.345408315474813	15.46698896186747	0.2977096124907819	0.21321906621362618	0.2512097468365831	0.2378615744590094	6.594684388474372E-4	6.594684388474374E-4	-3850.4333104787124	0.0	-75.51418041211053
4579000	-3929.2612718692862	-78.77276623898865	-3850.488505630298	80.96997978146642	1913.0300202185335	313.0250491412076	30.878997145401083	19.454435144449064	0.27780421623269763	0.20058040060653895	0.2709786555123838	0.2506367276483803	7.446349621507137E-4	7.446349621507136E-4	-3850.488505630298	0.0	-73.58225173715901
4580000	-3921.723850761644	-73.8261264628251	-3847.897724298819	64.47095107922532	1929.5290489207746	248.9198240899232	27.596439178150476	12.781548020192032	0.2882216729115918	0.21595290921843288	0.2529297430109048	0.24289567485907118	8.809487638887193E-4	8.809487638887192E-4	-3847.897724298819	0.0	-69.72269065319254
4581000	-3921.3808234407534	-73.48708011380477	-3847.8937433269484	68.72729387019434	1925.2727061298056	251.39105320876405	28.39507801912618	15.272214872986877	0.2918414853782556	0.22285934655936512	0.2482794203535259	0.237019747708854	8.722800402742981E-4	8.722800402742979E-4	-3847.8937433269484	0.0	-68.93391702604606
4582000	-3931.585893205004	-78.70199996108593	-3852.883893243918	70.37081703339867	1923.6291829666013	293.641032235316	35.284533071966244	13.234983730409695	0.2810689560314409	0.2002559783740676	0.2618547950234859	0.2568202705710062	7.474100273152892E-4	7.474100273152892E-4	-3852.883893243918	0.0	-73.8478519368859
4583000	-3940.902849064116	-86.32464474764481	-3854.578204316471	77.996205879482	1916.003794120518	360.4586846971619	43.12097308688523	21.581540938811905	0.28519566446247785	0.20387835576367302	0.25307739493446946	0.2578485848393803	6.296803698541548E-4	6.296803698541549E-4	-3854.578204316471	0.0	-79.85555603813508
4584000	-3918.658960125349	-74.50327963698466	-3844.1556804883644	66.36037766161056	1927.6396223383895	250.4928574794443	20.651657895667977	19.596341262620264	0.2902912575621369	0.19752160349749087	0.26034471137438536	0.25184242756598746	8.375586204515817E-4	8.375586204515818E-4	-3844.1556804883644	0.0	-70.44832653066378
4585000	-3929.1816546617583	-74.78166829972541	-3854.399986362033	64.5334149713557	1929.4665850286442	243.95961229701558	35.12680358451649	14.831453890579875	0.2742634169951399	0.21037212026753402	0.2533260107992492	0.2620384519380775	8.633282540975314E-4	8.633282540975317E-4	-3854.399986362033	0.0	-69.55415227744203
4586000	-3929.2414603815673	-82.53394826051992	-3846.7075121210473	77.70663491188282	1916.2933650881173	324.01815938470577	40.183289185600515	22.95167929494313	0.2809219565652691	0.21664860485641038	0.25793079167743216	0.24449864690088904	6.907502887104504E-4	6.907502887104503E-4	-3846.7075121210473	0.0	-76.08715591277293
4587000	-3925.1424523272767	-75.62121315223473	-3849.521239175042	69.86260400253526	1924.1373959974646	274.58951804954086	26.482387121008166	11.213155693490185	0.26538003404117566	0.22925411751395255	0.25972267041398117	0.2456431780308913	7.786879848161151E-4	7.786879848161152E-4	-3849.521239175042	0.0	-72.02500431525864
4588000	-3928.6398756496174	-78.12331373751694	-3850.5165619121003	69.55502884015614	1924.4449711598438	287.33569024251454	32.50424517006357	13.960983225106588	0.29534987416364994	0.22356221219380104	0.25081306039498436	0.23027485324756541	7.733867308588485E-4	7.733867308588483E-4	-3850.5165619121003	0.0	-73.4191619828757
4589000	-3933.9015590962117	-79.93869680403978	-3853.962862292172	70.30942206830484	1923.690577931695	290.8069144094516	45.2237572836391	16.20508674642394	0.26669111373020704	0.2132344029422742	0.25475906568837514	0.26531541763914435	8.31047624837145E-4	8.31047624837145E-4	-3853.962862292172	0.0	-73.66861584468107
4590000	-3933.6387158181487	-79.24898983035169	-3854.389725987797	70.9544395404939	1923.045560459506	290.0292687625117	21.05518148367276	12.237422639192596	0.30111589061958044	0.19548004029215416	0.2572251690381698	0.24617890005009632	7.165885231806276E-4	7.165885231806274E-4	-3854.389725987797	0.0	-76.28365205116971
4591000	-3932.9268274840306	-76.53946176816885	-3856.387365715862	70.70446151309173	1923.2955384869083	278.72360500003583	22.470714599079084	15.32099572826359	0.2784839382335103	0.21744936098555218	0.2332640949283686	0.2708026058525697	7.446880882585478E-4	7.446880882585479E-4	-3856.387365715862	0.0	-72.87762852485537
4592000	-3922.072189764471	-73.74727802313944	-3848.3249117413316	69.6170333033573	1924.3829666966426	255.3789297581199	28.565253017439495	12.522789443151625	0.2721525914921176	0.20707968171257324	0.2478804239491877	0.27288730284612234	8.298865862929216E-4	8.298865862929215E-4	-3848.3249117413316	0.0	-69.61936778461803
4593000	-3927.0066804498997	-74.7972189918539	-3852.209461458046	57.132502169323864	1936.867497830676	225.36243669864768	14.443187513911866	16.87221060695057	0.2721525914921176	0.2197303920581913	0.2563601393645292	0.2517568770851627	0.0010273162649121208	0.0010273162649121208	-3852.209461458046	0.0	-71.91603885145041
4594000	-3923.9152670861477	-71.87909669513118	-3852.0361703910166	57.37337114409044	1936.6266288559095	218.894738297266	25.225637659943082	20.897183949429053	0.2721525914921176	0.2197303920581913	0.25089595765821576	0.25722105879147616	9.455355684091358E-4	9.455355684091358E-4	-3852.0361703910166	0.0	-66.92630700312084
4595000	-3922.0734013503447	-75.05136599260854	-3847.022035357736	65.48675298886701	1928.513247011133	254.4355186852643	29.583784781511632	16.032598107676066	0.2824686034381959	0.2157753726280911	0.24453496514223774	0.25722105879147616	8.13355504682842E-4	8.13355504682842E-4	-3847.022035357736	0.0	-70.31043990771917
4596000	-3934.1930109599534	-77.89564323653525	-3856.297367723418	65.07868442161103	1928.9213155783889	264.8404066261403	19.95949919341793	12.84701278927309	0.3067661731655622	0.19688743445976542	0.2453883503315132	0.25095804204316013	8.407621205466616E-4	8.407621205466617E-4	-3856.297367723418	0.0	-74.85537776873727
4597000	-3923.9144120194733	-71.93108197717166	-3851.9833300423015	59.84580095656849	1934.1541990434316	227.95424796489246	17.71511460715541	11.457868084258083	0.28391928416448114	0.20761239020515068	0.24708865483580245	0.2613796707945667	9.984506406200027E-4	9.984506406200027E-4	-3851.9833300423015	0.0	-69.29893055929494
4598000	-3928.4518123763805	-77.39919761052532	-3851.052614765855	68.67993041579841	1925.3200695842015	275.18325649058863	23.62525860452611	21.618012723408523	0.28818224108519425	0.21842960586615906	0.2592131749471836	0.234174978101464	8.664029114887668E-4	8.664029114887669E-4	-3851.052614765855	0.0	-72.70395696501642
4599000	-3926.2906767342015	-74.86753781474508	-3851.4231389194565	56.522026683493166	1937.477973316507	230.9215798551379	16.436452141624397	15.071801999979465	0.28463661396436696	0.20122132353380104	0.2653129388892177	0.2488291236126152	9.371300009746754E-4	9.371300009746755E-4	-3851.4231389194565	0.0	-71.94665459759693
4600000	-3924.2371424321414	-74.51930925272627	-3849.7178331794153	66.38739747340583	1927.6126025265942	249.9692117170971	26.117354997361076	22.453879294060002	0.2842425966420606	0.19770248340457175	0.26654015946609044	0.2515147604872781	8.658702107123594E-4	8.658702107123594E-4	-3849.7178331794153	0.0	-69.38740716358062
4601000	-3929.5805253025587	-74.16392425296152	-3855.4166010495974	62.67434326749282	1931.3256567325072	234.70955947717368	31.90770553706244	17.323165530367778	0.2778569690698327	0.20326670261323895	0.26030869525471784	0.25856763306221137	0.0011097571450011518	0.0011097571450011518	-3855.4166010495974	0.0	-68.74748562344587
4602000	-3929.192513591223	-74.87313366704608	-3854.3193799241767	61.294263912939364	1932.7057360870606	230.87765850102858	38.36655769673035	17.545725203403105	0.2778569690698327	0.20326670261323895	0.26702620118004033	0.25185012713688887	9.880757038319464E-4	9.88075703831946E-4	-3854.3193799241767	0.0	-68.8556030487451
4603000	-3924.3606712381493	-70.36964288903116	-3853.991028349118	62.86356650709716	1931.1364334929028	220.9076756742587	22.87783161612772	14.000534966993998	0.2810152985375486	0.21099017713882204	0.24686648781981207	0.2611280365038181	9.772953624310478E-4	9.77295362431048E-4	-3853.991028349118	0.0	-66.57856244013261
4604000	-3926.606637858404	-74.35896593656449	-3852.24767192184	65.94639720500672	1928.0536027949934	253.55158955664712	31.61053803137613	11.48599334756611	0.2936109745284678	0.21160306682103872	0.2573187161877811	0.23746724246271322	9.148819925784547E-4	9.148819925784546E-4	-3852.24767192184	0.0	-69.98249238037556
4605000	-3934.200246031636	-75.66624506666741	-3858.534000964969	58.53859935476534	1935.4614006452346	238.78876562540643	20.148463180061235	22.57728021827223	0.2896255206590109	0.2179910303535816	0.23474352021218026	0.25763992877522807	9.166325783249437E-4	9.166325783249436E-4	-3858.534000964969	0.0	-71.28053121676896
4606000	-3921.1817675008588	-72.08021570813028	-3849.1015517927285	62.83978454974365	1931.1602154502564	234.51384115418816	17.622086847757597	15.854598787631623	0.2896255206590109	0.21780373663316632	0.257918731058432	0.2346520116493916	9.259435417107959E-4	9.25943541710796E-4	-3849.1015517927285	0.0	-68.86793705234133
4607000	-3927.587704716696	-74.56189994962438	-3853.025804767072	66.08690777442033	1927.9130922255797	262.3849804620937	21.498198550648784	11.256711854061772	0.2964981801556513	0.21780373663316632	0.23793582860155424	0.24776225460962895	7.499826942306587E-4	7.499826942306586E-4	-3853.025804767072	0.0	-71.63281950299042
4608000	-3925.623983529792	-77.26854118751375	-3848.3554423422784	69.3859970423123	1924.6140029576877	264.015170367722	39.207318076098595	19.17446469284318	0.26915601845136194	0.2183240317233443	0.2504352278760032	0.26208472194929144	8.962703127302926E-4	8.962703127302927E-4	-3848.3554423422784	0.0	-71.08179363309728
4609000	-3923.272182847391	-73.54677854309224	-3849.7254043042985	60.75735740215632	1933.2426425978438	233.31075306698366	26.110515091255536	20.45172196757214	0.2600383225754104	0.21632813476006232	0.2533500222507874	0.2702835204137408	9.74961918262094E-4	9.749619182620942E-4	-3849.7254043042985	0.0	-68.52770268421837
4610000	-3935.2865159443286	-81.69024217558065	-3853.596273768748	69.11133738603085	1924.8886626139692	265.28322821319597	64.24191769511195	13.75728995356677	0.2652416377351334	0.22704458305017908	0.26439150525526645	0.24332227395942208	7.976119075276817E-4	7.976119075276818E-4	-3853.596273768748	0.0	-74.3675098429737
4611000	-3928.2880688414784	-78.22978674134586	-3850.0582821001326	70.17893432922058	1923.8210656707795	276.590977289927	19.343270528384494	16.88362898343622	0.2682742506144967	0.21141528859844266	0.2431202726441422	0.2771901881429193	7.958403351104516E-4	7.958403351104512E-4	-3850.0582821001326	0.0	-74.76590621511288
4612000	-3932.4863903433597	-76.90980675879709	-3855.5765835845627	65.1689291489603	1928.8310708510396	263.31596597073616	28.818467087368756	20.51060199325724	0.29482650684346884	0.21374012426068092	0.24071195183436	0.2507214170614911	9.235693094799856E-4	9.235693094799858E-4	-3855.5765835845627	0.0	-71.6291962839725
4613000	-3923.5576044931913	-68.63890131255886	-3854.9187031806323	54.45508103615078	1939.544918963849	199.19738262885505	20.3287751189875	12.759875185649182	0.27318266440819144	0.21227634805193493	0.2584311445703069	0.2561098429695675	0.0011477482288320406	0.0011477482288320404	-3854.9187031806323	0.0	-65.25314204684591
4614000	-3919.059384142568	-71.62787040607529	-3847.431513736493	59.21030786836651	1934.7896921316335	224.63590245493722	21.18535117104077	17.747307691459916	0.3011569516160352	0.21247453620772633	0.24776772745198616	0.23860078472425317	9.371907867127517E-4	9.371907867127514E-4	-3847.431513736493	0.0	-67.60520413844147
